,userId,movieId
9150,62,182715
82083,520,3039
28241,195,3897
30351,212,8965
36874,249,48304
29225,200,45499
78845,489,4017
25157,177,2144
36231,247,2858
18047,113,1777
66082,425,3147
5585,40,186
86124,560,1
89084,577,919
85432,555,1208
82488,524,21
3582,21,108932
43073,288,31427
96081,602,551
13764,89,51575
77684,483,7090
92408,597,1953
79856,498,208
58957,384,4321
70686,452,1210
12128,74,6870
86683,561,1376
39971,274,5265
81875,517,80969
43518,292,480
71078,453,3798
52575,343,50872
51409,332,1214
3577,21,107013
28628,199,750
38222,262,509
83725,534,4963
84649,546,104
73140,474,160
67886,438,4141
88851,573,6586
34013,232,2571
27801,188,918
85446,555,1265
28463,198,2117
27558,187,431
7557,51,2133
50940,329,1292
98871,608,1221
48912,317,55820
60589,391,1805
41356,280,7346
17186,109,588
60275,388,6951
47693,307,61024
15744,103,3671
18140,114,88125
61309,402,719
80129,503,4537
26532,182,2770
84805,550,134130
51143,330,3793
81606,517,1027
65873,424,103235
50004,322,1136
66274,426,88125
12376,76,77455
52036,339,908
78150,484,7147
68056,438,6708
62751,414,1243
41770,284,296
68536,446,337
56271,372,1127
1379,13,3893
46078,305,2000
45779,304,377
38878,267,2683
43797,292,59369
34968,234,1036
78182,484,44840
45613,301,5816
67079,433,174055
90728,590,1377
69126,448,2973
45986,305,593
18013,113,1073
20326,134,434
33654,228,1091
66987,432,35836
66760,430,4034
29933,205,99114
68617,447,368
86421,560,48385
1808,18,431
96251,603,610
50889,328,73017
23491,160,2363
79817,497,2324
69321,448,4238
84749,548,6874
33113,226,551
78153,484,7285
480,4,3591
81277,514,3196
97926,606,3791
50967,330,208
89031,575,2617
100195,610,45662
94248,599,7225
27494,186,3826
21484,140,4795
6043,42,1488
21540,140,5388
68113,438,8464
42033,287,2505
67608,438,180
89925,584,203
61496,405,8254
66543,428,3593
39490,274,1515
37822,256,30707
28059,193,7153
33052,226,39
14488,91,3013
71646,462,1287
83546,533,2455
12716,81,316
61372,404,224
9951,65,2329
8893,62,7254
38735,266,1215
63176,414,2580
34551,232,49396
11663,69,4876
86119,559,1429
36167,246,94015
47529,307,30894
80804,509,103042
70284,448,116413
38499,264,7841
95955,601,141846
88873,573,8950
17377,111,3948
10900,68,3554
47803,308,56174
74165,474,3910
40059,274,6537
94350,599,9004
40021,274,5944
67306,434,70286
44687,298,2571
87865,567,7024
20606,135,4613
34293,232,8376
54960,365,5110
37923,258,2571
2862,19,3156
53508,353,110
82165,520,73017
49944,321,339
88555,572,933
75396,476,368
41176,279,72998
99603,610,1127
11253,68,39183
68089,438,7255
15954,104,357
16114,104,5796
89570,580,4383
34887,233,109487
69741,448,53464
10524,68,1029
17457,111,6373
99881,610,5065
75805,477,5445
7819,52,34437
19205,124,1884
99541,610,95
53790,354,34162
43511,292,367
32278,221,456
47640,307,52975
71055,453,3452
58765,382,60756
73940,474,2970
36810,249,32029
10724,68,2193
39008,268,2628
1983,18,5349
90244,586,166528
32477,221,3983
71525,461,587
77011,480,44197
45267,298,80860
12401,77,6539
4858,30,5952
47073,307,2335
94588,599,48516
35871,244,380
23203,159,72998
40794,275,2671
39279,274,223
36140,246,72998
29747,202,3505
84154,536,457
95643,600,4321
59870,387,4754
75413,476,586
59095,385,1081
35290,238,4852
58542,381,68358
43252,290,915
95343,600,1552
91102,590,7013
41648,282,7004
8693,59,1944
67051,432,85885
34619,232,55765
6616,45,1390
56097,371,1676
65339,419,1704
48630,314,276
20342,135,110
75002,474,25952
49148,318,2467
96980,603,4235
45022,298,33493
17185,109,587
92937,599,851
74921,474,8575
26896,182,5421
92298,597,1207
29855,204,4973
30096,210,52722
33501,226,33166
4610,28,40629
3013,20,1025
3208,20,5991
41128,279,4993
44386,294,3763
19549,125,156387
8434,57,3022
38191,262,85
76565,480,3148
79179,490,44555
29690,202,2956
89643,580,6947
75987,477,60979
44348,294,3313
35101,234,4232
28240,195,3826
2073,18,44022
77859,483,84772
4244,28,593
84459,542,3408
56758,377,6787
50674,328,47
72066,464,780
61104,398,7361
2784,19,2687
87503,563,107141
84467,542,4226
82382,522,82461
30724,216,39
88819,573,4388
71773,462,3978
61851,410,260
86811,561,3552
4668,28,54286
69255,448,3827
17884,111,173255
90446,588,225
26751,182,4149
5311,36,1234
44018,294,420
69586,448,7372
71217,455,288
57217,380,2709
56611,376,2470
13474,87,327
18494,117,786
40060,274,6539
19929,132,58
48427,313,2275
50380,325,3147
51481,332,2919
22229,149,442
96217,603,492
88552,572,908
65201,417,122904
92435,597,2081
48937,317,78574
79534,495,1405
36185,247,364
63189,414,2640
62914,414,1804
47000,307,1784
69298,448,4121
31117,217,1372
33820,230,3253
70094,448,98585
37660,254,43396
9130,62,161131
63663,414,4305
79255,491,5816
28140,195,1266
96383,603,1219
24927,177,256
13146,84,324
18895,122,1732
73091,473,48385
38891,267,3175
836,6,762
12188,74,55814
29664,202,2640
52973,348,6016
25786,177,108190
82508,524,185
5989,42,996
17574,111,54001
12237,75,2467
69785,448,62999
77729,483,27731
65303,419,175
82194,521,707
3871,23,4235
56578,376,1214
28824,199,4148
72780,469,2599
87791,567,1
84386,541,480
15140,97,4025
4251,28,724
87552,564,5283
29507,202,1212
84028,534,104243
2898,19,3398
65290,418,116797
61210,401,1580
28464,198,2174
84310,540,4239
68823,448,1171
59146,385,1301
58504,381,51662
54741,361,53125
73870,474,2710
20712,136,471
96255,603,645
74105,474,3546
57440,380,5400
92668,599,93
30774,216,1256
95220,600,673
46538,305,110102
90349,587,2054
24108,167,1257
48827,317,1219
48890,317,7361
78345,487,56367
97993,606,4424
35742,241,8638
71451,460,2747
8565,58,327
17932,112,329
48041,312,589
2248,18,141688
41630,282,5669
5938,42,413
51958,337,780
45858,304,1371
19485,125,114935
97792,606,2581
32591,222,19
58948,384,3752
87715,565,592
98572,607,1918
10304,66,7325
69653,448,30793
56032,370,1777
30157,210,130444
72466,469,89
52758,346,1225
90724,590,1373
35430,239,2683
94596,599,50003
44356,294,3397
39450,274,1278
38089,260,6283
17474,111,7160
31389,217,2818
44140,294,1440
20073,132,2581
73336,474,968
73823,474,2494
25273,177,3809
60422,391,199
98914,608,1552
45296,298,86911
33915,232,317
52858,346,7482
42756,288,3308
20100,132,3275
74454,474,5481
31542,219,173
24964,177,595
40919,275,4816
70605,450,3969
94568,599,46322
85649,555,2450
48994,318,123
5566,40,62
81149,514,1291
71779,462,4175
93030,599,1212
70756,452,2406
60294,389,17
40035,274,6196
42559,288,2374
13117,84,225
97627,606,1466
82123,520,5459
55736,368,2819
60932,393,106642
49859,318,184245
72324,466,6539
84531,543,267
59378,387,1088
95107,600,19
24980,177,788
15154,97,5420
18431,117,377
3645,21,139915
89056,577,39
62841,414,1515
71513,460,80489
3526,21,93510
69509,448,6296
62304,414,16
58676,382,5481
33731,229,593
24334,169,150
4602,28,37741
74877,474,8228
9636,64,2085
93025,599,1201
57826,380,68954
51922,337,110
65533,420,5952
53713,354,2985
63210,414,2718
29204,200,32587
31240,217,2056
90252,586,177765
69600,448,8138
13642,89,3977
90839,590,2422
84300,540,2183
34309,232,8798
11513,68,78772
7687,51,4267
99965,610,6502
13884,89,99122
14676,91,7802
22309,151,92
45675,303,16
67010,432,58559
65307,419,292
50873,328,58559
37823,256,31696
53621,354,903
93957,599,4928
781,6,505
85910,557,1036
42764,288,3359
100677,610,110281
6634,45,1591
55218,367,356
539,5,357
81372,514,26242
20187,132,6367
9422,63,111759
89163,577,2058
19341,125,43836
70285,448,116419
36797,249,8984
20736,137,480
55811,368,3635
11833,73,4447
96606,603,2160
58666,382,4701
36805,249,30812
91580,594,1518
64559,414,48326
82844,525,5791
54360,357,3396
27283,185,2565
99248,608,4308
30237,211,48780
76771,480,5900
100059,610,8838
93455,599,2583
14969,95,3793
57614,380,26865
68773,448,785
96333,603,1086
47753,308,1197
62180,412,1288
98988,608,2004
46585,305,135861
73398,474,1178
26776,182,4306
93562,599,3020
79688,495,70286
82857,525,6296
13536,88,44191
55768,368,3173
58868,383,1299
71100,453,4014
85176,553,6796
40516,274,71156
56501,375,500
45057,298,45672
37956,259,1584
99500,609,116
80269,505,2087
68675,448,122
19367,125,59315
63530,414,3862
19308,125,6874
53093,351,4262
13795,89,69122
26862,182,5026
83085,525,122886
49781,318,116797
48407,313,2043
87435,563,61250
27678,187,5445
54233,357,1224
72931,470,36
83640,534,1676
31244,217,2080
9926,64,30793
33335,226,3897
16920,105,172793
55249,367,1246
82929,525,40629
97440,606,454
25247,177,3418
65172,417,5952
11797,72,2329
72126,464,5952
84834,551,2571
29740,202,3430
59826,387,4228
37417,249,185029
19238,125,356
26556,182,2968
44345,294,3268
71219,455,300
19721,129,2021
34168,232,5882
9615,64,1911
29508,202,1214
17366,111,3489
17411,111,4700
50617,326,134130
16891,105,147328
37622,254,4995
93696,599,3624
13110,84,180
10555,68,1213
43223,290,497
56593,376,1371
85258,554,2028
95976,602,32
56312,372,1270
46867,307,829
100776,610,138036
68867,448,1375
50792,328,2641
54328,357,2628
19623,126,590
13087,84,36
7673,51,3969
37419,249,187593
32765,222,55247
1005,7,33162
64161,414,6565
85044,552,3006
47290,307,4848
87828,567,2731
84998,552,2161
22520,153,44191
77534,483,2997
85700,555,2717
97197,605,1608
4676,28,55118
56434,373,434
46426,305,76093
61027,396,204
91829,596,1911
69669,448,34018
36248,247,5418
17436,111,5524
79036,489,51540
46830,307,529
81514,516,1954
47049,307,2144
11398,68,58107
35921,244,2243
11716,70,4995
85012,552,2541
28560,198,4995
44910,298,6373
42946,288,5064
87385,563,7316
49189,318,3300
22998,156,3224
4166,27,2944
5222,34,3624
80142,503,26974
45918,304,2322
8569,58,342
46561,305,118696
2429,19,810
12486,79,1192
25193,177,2644
85215,554,858
98840,608,1023
19934,132,163
44477,297,172
36014,246,2124
53224,352,1544
87198,562,3081
8041,57,39
73046,472,3450
80220,504,5013
37027,249,71535
97262,605,6157
30848,216,3435
17420,111,4900
80032,501,709
29829,204,527
89545,580,3702
28258,195,4246
56410,373,273
11974,73,104211
89090,577,986
33421,226,5952
18579,119,4718
15114,96,3555
47220,307,3948
39460,274,1343
66109,425,4306
94141,599,6517
63559,414,3980
69447,448,5401
38272,263,736
66650,428,7439
11887,73,53996
67818,438,3213
22101,145,161
63709,414,4487
35541,239,41997
86040,559,344
52878,346,46578
22464,153,2005
59568,387,2118
12077,74,3089
42022,287,2081
61465,405,2826
91766,596,541
4609,28,40583
7173,50,1732
98155,606,6449
30596,213,79293
99254,608,4367
56141,372,39
91493,593,48385
3376,21,5872
16186,104,56775
79035,489,51255
74788,474,7299
85941,558,1721
39797,274,3617
41034,277,780
77123,482,1246
84992,552,2082
58069,380,166946
58963,384,4361
59894,387,4993
59458,387,1284
78780,489,2875
95667,600,4734
5102,33,1056
1130,10,2571
31492,217,3548
99782,610,3968
44232,294,2249
72677,469,1858
32506,221,5291
60057,387,7362
5951,42,466
72895,469,3681
82487,524,20
65603,421,1178
78819,489,3633
11505,68,74946
49768,318,109383
46996,307,1729
80252,504,7149
38931,268,1193
24990,177,905
95311,600,1291
23509,160,2450
76137,479,2701
90550,590,329
94614,599,52722
96802,603,2991
13260,84,1028
54064,356,35836
29622,202,2231
86684,561,1378
90479,589,111
29637,202,2355
59243,387,50
98001,606,4484
49158,318,2628
94204,599,6920
36742,249,6618
3039,20,2006
8720,59,3450
54051,356,8910
21771,141,4027
66789,431,1233
97899,606,3499
67120,434,648
36955,249,59315
17663,111,80139
52970,348,5291
60542,391,1249
24166,167,4351
27214,184,163134
22647,155,671
32900,223,7438
31982,219,46335
86554,560,112556
35652,240,377
96831,603,3148
51606,332,77561
70080,448,97860
15205,98,63859
78347,487,61240
30785,216,1394
83307,527,3448
97994,606,4428
46908,307,1196
50201,325,19
72692,469,1957
59598,387,2303
28218,195,3053
36119,246,59315
21396,140,3555
51361,331,187593
17226,110,1276
462,4,3044
90592,590,596
4633,28,47894
15466,101,2541
93969,599,4989
76984,480,39414
35833,243,227
30820,216,2857
37240,249,101142
82651,525,596
80582,509,8643
29015,200,1653
10633,68,1645
56358,372,1602
12255,75,7153
90688,590,1248
61539,406,1282
10207,66,3552
24763,173,480
11807,72,56174
14667,91,7360
21889,142,508
93801,599,4062
57046,380,1265
18649,119,69122
25363,177,6212
59443,387,1260
43759,292,8665
8199,57,1196
62997,414,2081
27620,187,1884
3711,22,5816
48187,312,3732
8413,57,2802
70501,448,160573
13359,84,1381
81726,517,3269
70022,448,93270
77267,483,318
53333,352,37729
6157,42,2700
75880,477,8361
34179,232,6014
72802,469,2779
14062,89,182297
65993,425,1320
6179,42,2875
42812,288,3672
89612,580,5954
92300,597,1210
30735,216,594
13562,89,902
1964,18,4226
73321,474,943
72913,469,3832
39290,274,316
5240,34,4973
48139,312,2393
18967,122,6188
1796,18,296
6132,42,2424
62231,412,2861
88890,573,43679
76173,479,3869
37339,249,120799
57066,380,1377
66111,425,4886
3635,21,135133
89034,575,2629
30273,212,356
70628,451,671
82803,525,4366
87136,562,1441
20599,135,4306
38060,260,3822
59965,387,6290
81180,514,1674
57938,380,96815
64189,414,6753
98129,606,6140
81663,517,1947
35793,242,208
82549,524,592
70548,449,3950
40894,275,4214
24952,177,527
14539,91,3826
79135,490,1251
42419,288,1848
72657,469,1590
32140,220,2700
90869,590,2724
34278,232,7440
91878,596,3578
53484,352,134130
56527,375,3996
57676,380,36533
23488,160,2334
6525,45,380
72988,470,628
37435,250,2085
45924,304,2490
91202,590,54286
72371,466,68358
82236,522,1136
36534,249,2194
13259,84,1023
56349,372,1479
7643,51,3257
93189,599,1672
3946,24,3556
69620,448,8644
90650,590,1086
4594,28,34437
80082,503,481
71278,456,694
66277,426,94959
65372,419,4262
36245,247,4995
3841,23,1748
98215,606,7082
99263,608,4452
26182,182,482
23061,156,6539
85395,555,800
7507,51,1298
35262,238,1092
45428,298,119145
24144,167,2797
56437,373,455
75064,474,33903
43565,292,1291
73235,474,552
83901,534,71254
94423,599,27311
82252,522,1356
44762,298,3868
5461,39,457
49225,318,4027
25770,177,99112
34152,232,5504
70951,453,1722
22316,151,216
87294,562,68135
81055,513,260
84785,550,58559
36160,246,87306
77051,480,49272
76619,480,3826
46895,307,1086
44361,294,3424
34186,232,6186
33957,232,1198
94107,599,6093
4944,32,74
12463,78,5400
8869,62,5388
45725,303,6264
42254,288,1028
53438,352,97306
48412,313,2080
100194,610,45517
100295,610,56782
45233,298,72998
32465,221,3504
55274,367,1996
13287,84,1173
7712,51,5171
25917,179,349
45573,301,1573
62022,411,52
60528,391,1216
22051,144,2081
13643,89,3991
61448,405,1252
99064,608,2568
16118,104,5991
5010,32,1080
5035,33,21
24487,169,4728
91179,590,46965
16817,105,111759
16870,105,138036
14572,91,4369
68200,438,44665
8375,57,2405
72072,464,1101
98904,608,1466
28262,195,4344
56658,376,91535
48920,317,64839
24283,168,2890
42345,288,1327
6455,44,785
95953,601,122918
67445,436,551
18203,115,1721
78425,488,2918
23281,160,435
64564,414,48560
40211,274,27604
45434,298,122904
3543,21,99532
37736,256,370
25159,177,2153
41758,284,224
10856,68,3168
70396,448,136786
56346,372,1438
56607,376,2012
97372,606,29
34416,232,34321
10371,68,19
44991,298,8873
33912,232,260
87856,567,5971
41367,280,8961
95524,600,2797
74151,474,3835
17446,111,5943
54818,362,6987
97127,604,454
72463,469,47
26640,182,3527
78661,489,1479
88839,573,5952
30265,211,91500
79868,498,356
19890,131,2871
31512,218,1673
21361,140,3105
57290,380,3438
76444,480,1704
3695,22,4306
76890,480,8957
26010,181,186
55430,368,266
73653,474,2003
31561,219,364
78020,484,1593
66313,427,5014
98533,607,1094
86663,561,1257
27676,187,5349
21260,140,1616
69305,448,4156
27396,186,1676
9190,63,648
34436,232,37727
93701,599,3671
55813,368,3639
91968,596,31221
28105,195,318
22442,153,858
60493,391,1060
63723,414,4564
10460,68,527
33540,226,55269
64719,414,61240
81892,517,91414
35739,241,6953
42984,288,6003
72713,469,2105
11264,68,41573
74742,474,7079
48839,317,1732
18830,121,780
90338,587,1711
89632,580,6645
61718,409,223
40994,276,364
28799,199,3082
14467,91,2791
58540,381,66097
63596,414,4062
80301,506,51834
19087,122,103042
33720,229,489
59734,387,3386
31891,219,7022
98532,607,1084
51369,332,111
5580,40,163
85716,555,2802
29529,202,1272
52427,341,5218
80516,509,5313
8852,62,3994
86228,560,2890
71740,462,3101
13840,89,84246
36220,247,1961
50930,329,858
19911,131,48780
26764,182,4234
4097,27,1022
64111,414,6296
27199,184,127212
17058,108,5051
96531,603,1769
78930,489,6166
48181,312,3676
83206,527,1196
9878,64,7162
3037,20,1947
14182,91,350
29121,200,4878
91288,591,3409
70087,448,98154
2955,19,3717
14966,95,3690
87669,564,128520
17552,111,48394
5683,41,1213
78596,489,924
79513,495,318
79625,495,7254
54803,362,4262
28415,198,1265
63049,414,2188
15663,103,1348
65769,424,1092
10404,68,208
96739,603,2747
67367,436,174
41586,282,3362
21860,142,36
85561,555,2015
49723,318,96610
5718,41,3160
72639,469,1377
71955,462,103624
22537,153,69644
71481,460,7147
21544,140,5435
52596,344,1270
26006,181,169
20656,136,227
73616,474,1936
99186,608,3735
98561,607,1394
69859,448,76251
17257,110,47629
36005,246,1610
29964,207,1283
2399,19,606
3348,21,4085
2621,19,1918
12493,79,1220
41180,279,79702
20132,132,4447
74958,474,8865
88913,573,53125
81470,514,185029
52840,346,6874
93018,599,1186
37164,249,91535
48557,313,4799
95393,600,2026
95625,600,4027
60518,391,1197
79033,489,50912
11189,68,8873
95236,600,858
44413,295,1375
60402,390,64575
27020,182,6932
43275,290,1094
77680,483,6942
71337,457,2959
75595,477,1777
29151,200,6377
60315,389,762
92727,599,252
78516,489,337
18778,121,19
81051,513,32
18417,117,318
97961,606,4146
78273,486,296
90537,590,165
56072,370,7090
58722,382,34520
90430,588,42
2948,19,3699
46552,305,114246
17227,110,1279
70262,448,113453
74964,474,8914
11165,68,8361
19693,129,485
92322,597,1263
12367,76,61323
76938,480,33646
30327,212,4979
67770,438,2424
56111,371,4090
7540,51,1918
56211,372,527
70676,452,1097
73012,471,8360
26016,181,230
88528,572,161
52416,341,1370
43450,290,3671
19017,122,55269
60364,390,5220
73314,474,933
97063,604,110
86280,560,4816
66985,432,33893
16098,104,4941
41725,283,1569
97529,606,1079
39960,274,5092
38526,265,516
93663,599,3444
79948,500,1747
56568,376,913
66974,432,8644
5204,34,1721
62886,414,1678
68817,448,1125
23211,159,88810
44779,298,4018
42428,288,1952
19807,129,33615
34143,232,5445
5771,41,7444
10059,66,1186
65664,422,2628
48308,313,1097
14534,91,3768
2093,18,52604
79170,490,7265
69615,448,8622
39435,274,1228
34056,232,3911
59844,387,4426
23199,159,67087
99520,609,590
23919,166,1377
42615,288,2531
98064,606,5304
59942,387,5853
35109,234,4519
5117,33,1365
77736,483,31364
95315,600,1302
77974,484,500
33612,227,59369
9506,64,647
71074,453,3785
52210,339,48774
9771,64,4128
15570,103,19
95767,600,8360
88460,571,1979
41862,286,150
66167,425,8783
77187,482,7450
54222,357,1196
69278,448,3994
46394,305,69122
75157,474,48774
14451,91,2683
46482,305,93270
1599,16,1196
19711,129,1517
21604,140,6870
35978,246,293
22877,156,1883
82951,525,48774
24125,167,1967
8457,57,3258
82250,522,1291
61533,406,135
96446,603,1350
29462,202,919
11236,68,33493
14381,91,1961
43425,290,3105
89885,583,35836
48339,313,1285
30298,212,1347
4502,28,6548
97704,606,2012
11793,72,1357
96543,603,1885
38689,266,353
55951,369,3809
25812,178,290
82839,525,5502
17130,109,290
41458,281,46578
86830,561,4027
31196,217,1784
90340,587,1772
80723,509,71156
22944,156,2692
10902,68,3556
74660,474,6785
79300,492,7
36691,249,5363
25226,177,3052
73967,474,3083
74855,474,7900
81451,514,159093
26400,182,1883
30451,212,106144
63226,414,2766
68749,448,592
58860,382,170289
38826,266,2812
79785,496,94959
98608,607,2699
53554,353,333
39558,274,2001
97559,606,1201
74530,474,6003
88901,573,48780
75749,477,3977
5816,41,61323
50344,325,2355
3436,21,45672
48896,317,27773
73660,474,2016
71623,462,1228
79956,500,1923
84151,536,434
10893,68,3510
45340,298,94677
6798,45,3897
30065,210,4896
25811,178,208
55882,369,541
93459,599,2598
47830,309,906
95224,600,736
31079,217,1171
62443,414,340
7266,50,41566
15443,100,6785
47215,307,3882
5677,41,1088
16194,104,73017
88449,571,1623
9212,63,1201
62351,414,135
71789,462,4741
56741,377,4713
58776,382,68157
73662,474,2019
76430,480,1544
71656,462,1387
98875,608,1250
39610,274,2231
70992,453,2424
96973,603,4034
49242,318,4643
98144,606,6345
19810,129,34048
57432,380,5299
23292,160,551
66790,431,1234
93148,599,1515
33136,226,829
82599,524,1270
51091,330,1954
31423,217,3070
3280,21,2001
60650,391,2641
95357,600,1678
35769,241,106696
31039,217,910
13978,89,133879
96968,603,4021
7679,51,4041
57490,380,6287
9781,64,4306
75039,474,30812
26746,182,4052
84191,537,72998
4787,29,1222
52611,344,3147
20778,137,1210
5536,39,2700
93299,599,2076
35555,239,48516
36864,249,46723
33766,230,736
92451,597,2146
52245,339,61323
14513,91,3471
80897,510,2640
54947,365,4027
42134,288,141
10412,68,260
72182,465,527
22989,156,3141
79058,489,59725
82331,522,44195
59391,387,1148
96780,603,2940
78442,488,4306
79648,495,39446
37249,249,102684
98066,606,5319
28491,198,2762
16954,106,59315
52269,339,72733
75053,474,31903
30720,215,72407
45505,300,2329
50560,326,54286
48497,313,3267
57327,380,3755
11466,68,68554
66271,426,72641
26083,181,596
19777,129,6093
79413,492,1474
42431,288,1956
14587,91,4774
15792,103,6534
79307,492,61
9564,64,1265
61347,403,61132
53079,351,2624
38263,263,527
78033,484,1982
78313,487,2959
81876,517,81845
15542,102,364
49652,318,84152
19540,125,152077
38657,265,3766
26967,182,6188
29552,202,1372
78307,487,750
77629,483,5146
82688,525,1246
17620,111,65230
51245,331,5956
17230,110,2028
22599,153,177765
72430,468,165
62307,414,21
62291,413,97304
20892,139,3300
32041,219,60072
92678,599,144
94514,599,39801
19583,125,168266
25610,177,58559
8742,60,1242
48390,313,1974
93907,599,4621
4585,28,33493
41002,276,653
77765,483,46948
12245,75,4306
23678,161,1965
15701,103,2231
1463,15,1527
90422,588,6
57361,380,4148
91478,593,6711
79951,500,1824
88173,567,182823
77925,483,103235
97306,605,40815
58702,382,8368
43212,290,326
52719,346,111
5424,38,380
19814,129,40815
30487,212,146656
91007,590,4344
18157,115,260
43818,292,68793
25213,177,2797
11399,68,58162
9764,64,4016
1583,16,678
27849,189,5952
38434,263,8636
44757,298,3821
91436,593,1580
73127,474,92
1465,15,1909
89367,580,653
59249,387,110
39630,274,2354
9691,64,2762
28569,198,5570
86939,561,44199
95296,600,1246
47636,307,52604
33055,226,48
14051,89,171811
66641,428,6874
22460,153,1732
37209,249,96610
12164,74,46723
34886,233,109374
88817,573,4306
13245,84,933
45423,298,115569
6547,45,593
86680,561,1372
18784,121,62
14454,91,2700
49346,318,8484
83523,532,2406
15086,96,1721
45661,302,458
96714,603,2683
9170,63,260
31171,217,1626
45731,304,10
85049,552,3104
47355,307,5650
37004,249,68554
84017,534,102903
608,6,105
35478,239,4886
84821,551,1270
24785,174,161
93136,599,1464
24796,174,288
27145,184,60040
56793,377,94262
75439,477,180
87379,563,6619
83432,529,784
74268,474,4322
65961,425,786
67556,437,1183
5656,40,616
71287,456,783
88341,570,1968
100626,610,103075
90056,586,339
56739,377,4434
1685,17,593
53440,352,97938
45556,301,589
81901,517,96471
20575,135,3623
36483,249,1544
71163,454,1208
84481,542,5418
4268,28,1095
23261,160,260
15256,99,163
35201,236,2718
99425,608,7377
49329,318,7373
86404,560,41569
5393,38,203
97257,605,5481
87565,564,8641
79173,490,8368
20645,136,185
83266,527,2367
60630,391,2357
74382,474,4993
29585,202,1722
41036,277,788
50531,326,7361
73884,474,2752
82910,525,27660
87745,566,265
36633,249,4007
17856,111,166461
94063,599,5628
58761,382,59315
14477,91,2944
86095,559,596
94902,599,98499
91358,592,420
80780,509,94478
44226,294,2170
97660,606,1727
87901,567,50872
57143,380,2023
96283,603,899
56884,380,18
80279,505,7387
67446,436,568
59703,387,3082
59675,387,2918
83132,526,2959
38307,263,1639
89852,583,296
73780,474,2369
8993,62,68954
27769,187,37741
41089,279,1196
12282,76,608
26716,182,3972
15212,98,72378
865,6,1004
84591,543,68157
92804,599,435
21455,140,4265
57668,380,34405
83426,529,719
13670,89,5449
76732,480,5152
91562,594,990
35158,235,508
41946,286,5349
45523,300,99114
15566,103,2
18780,121,25
33742,230,231
49028,318,594
95559,600,3093
39665,274,2605
69799,448,67408
44660,298,2012
86835,561,4223
45345,298,95088
72467,469,110
96992,603,4422
97342,605,62970
94501,599,36519
49138,318,2294
82317,522,7153
57426,380,5218
9586,64,1479
37955,259,1517
84529,543,213
88546,572,802
70560,450,260
94226,599,7028
69475,448,5582
10572,68,1278
14031,89,157296
29839,204,1222
50175,323,115569
54096,356,55118
15169,98,1258
76793,480,6373
61391,404,367
50183,324,2764
54817,362,6934
68284,441,1198
22323,151,661
25972,180,3755
11760,71,1356
17078,108,6022
93401,599,2399
57782,380,57274
29912,205,1028
43122,288,45447
82293,522,3911
59266,387,260
68365,443,91500
92372,597,1610
92354,597,1479
12226,75,1372
47962,310,2671
21195,140,1036
9267,63,3552
57418,380,5065
92137,596,162350
47764,308,2762
84364,541,361
16285,105,1263
24051,166,54286
54565,359,780
22702,156,185
9247,63,2329
6533,45,480
61154,399,33166
72576,469,1213
44833,298,4980
88899,573,48516
26894,182,5418
59603,387,2324
49498,318,58376
10210,66,3697
81003,512,47
38459,264,527
80246,504,6927
6101,42,2115
10071,66,1216
20555,135,3102
46232,305,8373
15642,103,1201
87546,564,2572
55672,368,2334
45944,305,2
79628,495,7361
51899,337,12
14372,91,1805
36707,249,5803
16951,106,45722
3994,24,70286
41568,282,2916
15753,103,4019
71942,462,89759
38482,264,1917
5031,33,1
52231,339,56174
73264,474,728
81434,514,115713
94796,599,84523
42797,288,3552
7095,49,1097
84208,537,106782
22750,156,869
65583,420,54272
12616,80,34319
74697,474,6962
36396,249,267
94251,599,7247
38082,260,5782
14457,91,2712
73092,474,1
48237,312,5952
24760,173,357
51329,331,78499
39649,274,2498
47474,307,7444
34985,234,1374
71880,462,33794
15243,98,177765
1209,10,72720
97935,606,3869
22969,156,2993
29889,204,64969
16735,105,86628
39730,274,3017
2676,19,2115
28971,200,762
52776,346,1968
97404,606,225
84448,542,2571
97013,603,4705
31284,217,2302
36333,248,3793
75557,477,1271
4202,28,62
69326,448,4268
67141,434,1200
74368,474,4914
58170,381,1196
70479,448,157122
46938,307,1288
20397,135,1036
3778,22,71464
6049,42,1573
35464,239,4008
42060,287,3948
36181,247,293
21131,140,368
31736,219,2905
68228,439,2028
98123,606,6016
17271,111,327
74491,474,5707
91360,592,434
50098,323,153
1655,16,7099
11026,68,4896
24149,167,3175
58300,381,3916
84217,538,1035
52,1,1025
20837,137,3741
67672,438,849
78440,488,4027
58031,380,134853
44484,297,338
48735,315,2553
3157,20,4641
19229,125,2
74260,474,4296
90146,586,47610
79770,496,2394
25950,180,260
37842,256,60069
58927,384,2605
43407,290,2919
7073,48,2081
8713,59,2987
11419,68,59784
92546,597,2716
38189,262,50
62289,413,69122
94995,599,122886
63232,414,2792
92276,597,1124
91249,591,368
34761,233,47
7195,50,3221
63383,414,3300
3655,21,164179
60173,387,36529
60954,394,454
33341,226,4011
25783,177,106696
20910,139,4027
100465,610,80363
38767,266,1614
44786,298,4102
88792,573,2959
51844,336,163
6199,42,3120
84407,541,595
34941,234,517
46069,305,1721
48476,313,2871
76716,480,4963
17777,111,121374
87086,561,168174
43176,289,1080
15039,95,8636
86125,560,32
95850,600,53024
37657,254,38061
43019,288,7090
36812,249,32587
100285,610,55820
78409,488,1278
