,rating
55188,4.5
26069,2.0
91541,5.0
31442,4.0
49250,4.0
41557,5.0
99365,4.5
53646,4.0
95386,4.5
28270,1.0
59253,2.0
1096,1.0
87853,3.5
48257,5.0
14831,3.0
60036,3.0
35031,3.0
85671,3.0
65442,1.5
25996,3.0
86253,3.0
22131,3.5
82015,5.0
82572,2.0
70245,1.5
66836,5.0
30940,2.0
35588,5.0
18872,5.0
73081,5.0
29083,4.0
644,4.0
57481,3.0
92670,3.0
81200,3.0
83492,4.0
64663,4.0
20641,3.0
80915,3.5
75614,4.0
96070,4.0
842,3.0
851,3.0
14196,1.5
69144,4.0
47832,4.0
15118,3.0
56675,4.0
43316,5.0
66387,4.5
67371,1.0
88662,2.0
77206,3.0
59247,4.5
6106,4.0
70137,3.0
57717,2.0
93052,4.0
81216,4.0
32074,4.5
89037,1.0
80792,3.0
65581,3.5
3148,0.5
69934,1.0
98215,4.0
68648,4.0
85473,3.0
75718,4.5
85498,1.0
11167,5.0
2968,3.0
71614,3.0
67787,3.5
42826,2.0
93366,3.5
85006,1.0
94496,2.5
19304,4.0
76194,4.0
69962,3.0
48287,4.0
1296,3.0
70997,4.0
74266,2.5
67674,4.0
39443,4.5
57564,3.0
91149,3.0
15414,4.0
32069,2.0
24575,3.5
98588,4.0
35705,5.0
73418,4.0
11597,1.5
57189,3.0
29755,3.0
93586,1.0
71584,3.5
93364,1.5
91142,4.0
70569,5.0
24804,4.0
59503,4.5
52382,5.0
84537,5.0
93767,2.5
100762,3.5
64802,5.0
20177,4.0
9938,4.0
11590,3.0
48386,5.0
28796,2.0
51851,5.0
53049,3.0
8781,4.5
22786,4.0
681,4.0
17935,0.5
49425,3.5
32610,3.5
99210,3.0
65700,4.0
30210,3.5
23957,4.0
56389,2.0
84341,2.0
53266,4.5
81102,4.0
60404,4.0
71642,1.5
42625,2.0
70192,4.0
78491,3.0
99065,5.0
58134,4.0
92653,3.0
56953,5.0
45494,4.0
27083,4.0
83071,2.5
10315,4.5
64413,3.5
93502,2.5
1233,4.0
87837,4.5
743,3.0
21695,3.5
73445,5.0
22626,5.0
65942,3.0
63336,4.0
89589,3.0
49043,3.5
25506,2.5
31949,2.0
75874,4.0
47193,3.5
45081,0.5
55460,4.0
18891,5.0
84895,5.0
62831,3.0
44702,3.0
690,4.0
90051,3.5
76972,2.5
64157,3.5
37955,3.0
9027,4.0
63376,5.0
44001,4.0
38071,4.0
580,3.0
30975,4.0
71415,4.5
17328,2.5
24622,3.0
75696,4.5
56807,3.5
12577,4.0
17424,4.0
54728,4.0
71921,1.5
89080,3.0
91791,3.0
26391,4.0
65464,5.0
31514,3.0
72590,5.0
6243,1.0
90261,5.0
45709,3.5
87107,3.0
70656,4.0
55607,3.0
70248,4.5
32733,3.0
17200,3.0
16836,4.0
79240,4.5
93790,2.5
71133,3.0
68092,2.0
63605,3.0
99139,3.0
100765,3.5
487,4.0
7463,5.0
25662,4.0
66063,3.0
33049,3.5
6904,3.0
54714,3.0
51026,2.5
85436,5.0
48043,4.0
12693,4.0
89892,0.5
84157,5.0
43906,3.5
92768,1.0
80640,3.0
1039,5.0
95476,2.0
62212,2.0
5252,3.5
83737,3.5
23128,4.0
56565,3.5
39915,2.5
85007,3.5
20773,4.0
5958,2.0
3301,4.0
7329,2.0
389,2.0
63826,3.0
64223,4.0
27446,4.0
100464,3.0
27094,2.0
47633,3.5
86570,2.5
81409,4.0
88691,5.0
71487,4.5
54935,4.0
18628,4.5
83036,4.0
67145,4.5
38563,2.0
5849,3.0
49641,4.5
70882,4.0
90378,5.0
69644,3.0
59179,3.0
32651,3.0
49001,3.5
33682,3.0
75759,0.5
84789,4.0
6086,4.0
47543,2.0
92519,3.0
35262,4.0
14032,5.0
84830,4.0
63689,4.0
78111,4.0
45427,3.0
48855,4.0
97124,4.0
73299,4.0
44870,2.5
45116,2.5
3117,4.5
40873,5.0
75964,4.5
86504,4.0
76125,4.0
72353,4.5
20891,4.0
96763,4.0
80058,5.0
72107,2.5
44135,1.0
37992,5.0
6251,3.0
1391,3.0
87805,1.0
13564,2.5
64729,4.0
75030,3.5
79053,4.5
99320,3.0
4137,4.0
86916,4.0
39236,4.0
47650,4.0
68680,3.0
37466,2.5
15006,4.0
87206,4.5
95439,4.0
31483,3.0
70705,5.0
32654,3.0
93972,2.5
63030,5.0
32956,5.0
99721,3.0
37372,4.5
84195,5.0
15893,5.0
67475,3.0
6868,4.5
92818,3.5
42196,4.0
75111,5.0
76651,3.5
7803,5.0
91059,1.0
80395,3.5
38818,1.0
3038,5.0
80333,3.0
11767,4.0
6298,2.0
47008,3.0
34376,3.0
75538,4.0
44429,4.0
24419,4.0
47387,1.0
72091,3.5
67312,4.5
78729,3.0
55551,3.0
78919,2.5
93079,2.5
22577,3.5
25746,2.0
86589,3.0
16362,4.5
34363,2.0
26847,3.5
28236,3.0
29615,3.0
80694,3.0
7545,5.0
24284,4.5
7895,3.0
24694,5.0
87912,3.0
10107,4.0
81379,2.5
761,5.0
25395,3.5
72392,4.0
49624,2.5
21224,3.0
34472,3.0
68183,5.0
48234,4.0
32262,4.5
90927,4.0
54261,4.0
5320,2.0
23943,2.5
49039,4.0
60019,2.0
73961,3.0
92984,2.0
69624,3.5
12732,3.5
88170,2.0
9854,4.5
97056,4.0
35673,3.0
19647,5.0
10266,3.5
56612,3.5
88987,4.0
35491,4.5
96807,4.0
81385,2.0
77066,2.0
11187,3.0
44082,4.0
12578,4.0
62533,2.0
18974,4.0
25180,2.0
57076,2.0
70814,4.0
96011,3.0
54107,5.0
24678,3.0
37265,3.0
80210,4.5
40912,4.0
15837,5.0
79220,4.0
53632,4.0
11162,4.0
65590,3.5
65062,3.0
36246,2.0
60650,2.0
3365,3.0
100307,3.5
18750,4.5
86594,3.0
46834,3.0
4289,2.0
100277,4.0
42455,3.0
41637,4.5
93247,3.0
44500,3.0
47032,2.5
80995,4.0
45104,2.5
90872,3.0
40571,4.0
15163,4.5
75206,5.0
24025,3.5
46324,5.0
19318,5.0
58333,4.5
5921,5.0
49685,4.0
32184,1.0
55898,3.5
38708,1.0
37562,2.0
64928,4.5
71304,4.0
49802,4.0
7107,4.0
81760,1.5
9409,4.0
78426,3.0
15155,4.5
62402,4.0
99904,4.0
65480,4.0
92376,4.0
84910,3.5
78230,5.0
86210,4.0
24714,5.0
84618,5.0
89526,4.0
43383,2.0
44017,1.0
37892,3.5
31138,3.0
71200,4.0
15663,4.0
55496,5.0
57098,3.0
94174,2.0
9518,5.0
21382,2.0
49553,3.5
62930,3.0
97427,4.5
92821,1.5
75586,4.0
12851,4.0
10303,4.5
16462,4.0
87193,5.0
6833,3.0
9213,4.0
75990,4.0
7057,3.0
25080,3.0
13677,2.5
29554,4.0
96203,3.0
94633,2.0
84048,3.5
76610,3.5
70994,5.0
60079,4.0
54765,5.0
2506,3.0
88133,2.5
34535,4.5
90967,2.5
18324,3.5
50833,3.0
56029,3.5
69181,2.0
29231,4.5
84130,3.0
42379,3.5
87815,0.5
10228,4.0
34781,2.5
6191,3.0
57484,4.0
66006,3.0
91028,3.5
34064,3.5
32569,4.5
35547,3.5
28715,2.0
60633,4.0
35471,4.0
83610,4.0
21840,3.5
27132,2.5
74715,2.5
70888,4.0
87210,4.0
99982,4.0
5058,4.0
91983,3.5
22394,4.0
98626,3.0
70910,3.0
44772,3.0
12298,4.0
64240,3.0
57159,3.0
63128,4.0
69247,3.0
61612,4.0
32450,4.5
35965,3.0
93761,3.5
5484,4.0
92210,2.0
49655,4.0
39442,3.5
45660,4.0
63545,2.0
96186,5.0
97962,4.0
30029,5.0
42985,3.0
44544,2.0
93578,2.5
1002,1.5
93308,1.0
39604,3.0
31339,2.0
81126,4.0
58660,3.5
65861,4.5
42857,1.0
12369,0.5
63564,4.0
24453,4.5
90516,1.0
24298,5.0
25660,5.0
56259,3.0
15511,3.0
59096,3.0
55347,5.0
93270,3.0
1691,3.5
14167,4.5
27325,5.0
14844,4.0
71036,4.0
84134,3.0
77762,3.0
96988,3.0
68446,5.0
64681,3.5
77891,4.5
86402,4.0
63758,4.0
2224,4.5
88038,0.5
17593,5.0
57126,4.0
86889,4.5
1872,4.0
68444,3.5
36066,5.0
76121,4.0
15239,2.5
84161,2.0
97775,3.5
32987,4.0
25901,4.0
31579,3.0
50450,4.0
34626,4.5
37426,3.5
90467,5.0
19433,4.5
85760,5.0
38773,1.0
34612,3.5
31141,3.0
90716,3.5
21880,4.0
82851,3.5
24889,5.0
93846,3.0
77561,2.5
59848,2.5
71798,2.5
45469,0.5
814,3.0
39644,4.0
3224,1.0
70170,1.0
711,4.0
48584,3.0
87353,4.0
57213,5.0
97278,3.0
86985,1.0
39498,3.0
90850,3.0
70299,2.0
22919,5.0
14292,2.5
4502,1.5
72556,5.0
30157,4.0
98069,3.0
47615,3.0
10389,3.0
50400,4.0
20052,3.0
45174,3.5
14408,3.5
92914,2.5
15769,3.5
67122,3.0
33199,3.5
97572,4.0
52154,3.0
41303,4.0
46336,5.0
36646,4.5
66646,3.0
23664,4.0
80947,3.5
93377,3.5
58465,3.5
97831,3.0
56975,3.0
94990,3.5
28603,4.0
20931,1.0
4756,4.5
21910,2.0
37963,3.0
76845,1.0
19699,4.0
66736,4.0
89487,2.5
77092,5.0
10190,4.5
69244,3.0
9265,4.0
95018,3.5
63784,2.0
52235,4.0
18416,3.0
14005,5.0
30116,4.0
88505,2.0
66448,3.0
34536,3.0
43985,5.0
7083,5.0
33897,3.0
75427,3.0
53535,3.0
50524,4.5
63142,2.0
18249,3.0
4828,4.5
76059,2.0
41974,0.5
95580,2.0
18417,5.0
5522,2.0
56626,4.0
4878,5.0
53226,2.5
80867,4.0
42903,3.0
83771,4.0
30890,4.0
47360,2.0
10942,4.0
55452,3.0
29529,5.0
30085,3.0
35614,5.0
7097,4.0
26622,4.0
25551,4.0
79886,3.0
36840,3.5
46519,3.0
37089,3.5
55691,3.0
25877,5.0
85687,3.0
79962,2.0
71947,1.5
85402,4.0
85328,5.0
31946,3.0
30578,3.5
17702,3.5
31472,1.0
80379,4.0
48170,4.0
41575,4.0
35181,5.0
7795,4.0
89259,5.0
30993,3.0
45294,2.0
4509,3.0
76912,4.0
78629,3.0
79866,2.0
55547,3.0
61364,4.0
36320,5.0
24297,3.5
19865,4.0
39925,3.0
100618,5.0
88918,5.0
56273,4.0
86562,3.0
89947,5.0
67468,4.0
37152,4.5
54790,4.5
92909,1.0
38654,4.0
86878,3.5
79820,3.0
32785,4.5
88491,1.0
27775,3.5
19284,3.5
94426,2.0
63471,2.0
53551,5.0
87633,3.5
14240,2.5
53823,3.0
74257,3.0
649,4.0
57840,4.0
27935,4.0
62680,2.0
47767,1.0
27352,4.0
16974,5.0
73988,3.0
83107,3.0
18446,4.0
55314,1.0
94833,3.5
31042,3.0
86733,4.0
77364,3.5
53536,4.0
26712,2.5
87625,3.5
16951,5.0
36808,4.0
12878,3.5
53574,4.0
41154,3.0
97957,2.0
86489,3.0
74498,2.5
62774,5.0
82001,4.5
75239,4.5
71842,3.5
1223,3.5
32622,4.5
56639,4.5
83179,4.0
92840,2.0
86089,3.0
9208,4.0
90867,4.0
69346,5.0
80998,5.0
82663,4.0
81668,3.5
6373,5.0
38956,3.0
81241,3.0
98784,2.5
97767,2.5
94273,3.0
97987,2.0
99989,4.5
72256,4.0
89724,3.5
88063,3.0
37671,3.5
79423,4.0
92878,2.5
24932,5.0
61039,3.5
49966,4.0
43559,4.0
2846,2.0
6561,2.0
43001,3.5
60174,3.5
6237,3.0
51761,2.0
51176,4.0
90821,4.0
7796,5.0
92668,1.5
55789,3.0
73277,3.0
16760,4.5
68105,2.5
75598,4.0
61805,4.0
88337,4.0
75348,3.5
32664,3.0
21881,4.0
30163,4.5
71550,3.5
12617,4.0
30923,1.0
3284,5.0
72141,3.0
68136,5.0
64253,2.0
84172,4.5
22356,3.0
40456,3.5
30430,4.0
3892,4.5
24833,4.0
20877,3.0
29626,3.0
45537,4.0
70376,3.0
53310,3.0
39140,2.5
42258,4.0
78894,0.5
10033,3.5
68069,4.5
23867,4.0
12012,2.5
23390,4.0
96742,2.0
35994,3.5
50834,4.0
51874,3.5
49459,3.5
74653,3.0
93772,1.5
99768,3.0
83848,4.0
63180,4.0
10944,3.0
24943,3.0
23469,2.0
81902,3.0
71333,3.0
74993,4.0
52662,4.0
27842,4.0
82043,4.0
12596,4.0
67028,4.5
40902,3.0
9086,5.0
27951,1.0
7843,3.0
8809,4.0
82244,5.0
7253,4.0
82303,3.5
55565,1.0
49997,5.0
89503,4.0
33112,2.0
69023,2.0
60865,0.5
5759,3.0
71949,3.5
18763,3.0
55669,3.0
97480,4.0
99650,2.5
9449,3.0
27062,2.0
34936,3.0
3403,4.0
24035,4.5
79899,5.0
29382,4.0
56687,5.0
23721,4.0
29187,4.0
41487,3.0
29197,2.0
40429,3.5
6586,4.0
66800,2.0
924,3.5
20040,4.0
70151,2.0
36050,4.5
32201,4.5
73980,3.5
78039,5.0
88596,5.0
66022,4.0
64824,4.0
87596,4.0
50154,3.0
43090,3.5
54667,3.0
85727,3.0
96225,2.0
24162,4.0
90542,2.0
65520,4.5
48877,3.0
49106,4.0
59428,3.0
1503,2.0
52217,3.5
13813,2.5
54516,4.0
93101,3.0
58161,4.0
9608,4.0
58829,2.0
61811,1.0
74565,3.5
51226,4.0
50709,3.5
90245,3.5
16318,3.5
50994,3.0
63016,3.0
59568,3.5
93716,3.0
38981,5.0
50416,3.0
10476,4.0
28026,5.0
56798,4.5
57442,3.0
92062,3.0
80931,1.5
57114,3.0
12673,3.0
51382,4.0
98360,4.0
82873,4.0
67825,4.0
70730,5.0
78370,4.0
94051,2.0
81606,3.5
85258,5.0
63463,2.0
12167,4.0
4477,3.0
36276,5.0
7091,4.0
12967,3.5
27459,3.0
76166,5.0
46696,3.0
9042,4.0
45054,0.5
9612,2.5
55649,3.0
15232,3.5
64759,4.0
37544,4.5
21576,3.0
68264,4.0
3617,0.5
57754,4.0
64765,3.0
13963,2.0
33041,4.0
33737,3.0
79774,3.0
60849,5.0
99043,2.5
71984,5.0
82915,3.5
84813,4.0
50783,3.5
93959,2.0
81226,4.5
97875,4.0
47922,4.0
94595,2.5
11877,4.0
9242,4.0
56600,2.0
30983,2.0
46632,4.0
16433,5.0
100421,3.5
66354,2.0
35681,3.0
75012,3.0
24215,5.0
34348,3.0
63601,2.0
16540,4.0
64088,3.5
5056,5.0
55875,4.0
75867,4.0
79677,4.5
2885,2.0
43883,3.5
62318,2.0
16293,4.0
84027,4.0
91932,4.0
79172,1.5
12171,5.0
80828,3.5
97877,4.0
22496,3.5
4088,5.0
48309,1.0
3806,3.0
45957,1.0
16299,4.0
61161,5.0
37790,4.5
79840,5.0
19192,4.0
40217,4.0
12121,5.0
5081,3.0
1657,3.5
31004,5.0
14039,4.0
80909,3.5
95301,3.0
80782,3.0
50758,1.0
25964,3.5
67210,4.0
42733,3.0
24652,4.0
27330,5.0
6102,3.0
31366,2.0
47111,0.5
57354,4.0
81294,2.0
62317,4.0
66473,2.0
13127,4.0
41132,3.0
47652,4.5
43366,4.0
25974,3.0
89109,4.0
59893,1.5
72426,5.0
85905,3.0
54038,3.5
15356,3.5
35683,3.0
752,5.0
13487,3.5
9267,2.0
44179,1.0
33509,4.0
3588,1.5
100454,3.5
7290,2.5
7417,1.0
5465,5.0
28839,3.0
55271,5.0
25053,3.0
85346,3.0
85485,3.0
19010,4.5
63594,3.0
33849,1.5
3192,3.0
59393,3.5
82110,4.0
50648,5.0
33504,2.0
80308,2.0
18983,5.0
69205,3.0
38371,4.0
77942,5.0
63317,3.0
38637,4.0
645,3.0
7273,3.0
96947,3.0
86840,3.5
18036,4.0
52630,4.0
25623,3.0
332,5.0
97660,3.5
19889,3.5
55863,3.0
63981,2.5
62609,3.0
23355,5.0
75548,4.0
65176,5.0
79755,4.5
9827,3.5
84149,3.0
60336,5.0
4031,5.0
41387,4.0
15384,4.5
71680,2.0
57274,3.0
9803,3.5
12371,4.0
83038,3.5
15106,3.0
20832,4.5
21184,4.0
81283,4.0
52172,4.5
17473,0.5
53448,4.0
39125,2.0
67605,3.5
99997,4.0
3261,1.5
50582,4.0
65965,4.0
39554,3.0
12828,1.0
55880,4.0
11454,3.0
20763,3.0
38019,5.0
70402,3.0
55928,4.0
23005,4.0
80935,2.5
27882,4.0
22504,4.0
96873,4.0
18515,2.0
80352,2.5
16002,3.0
12736,3.5
93845,2.0
51146,4.5
42665,2.0
78827,3.5
27936,5.0
89184,2.0
59347,4.0
95733,2.5
71694,3.5
26479,4.0
92332,3.0
44031,1.0
34341,2.5
61472,4.0
92080,3.5
49684,3.5
46576,3.5
46686,4.0
62959,2.0
81773,3.0
32186,4.0
39133,3.0
23243,5.0
35622,5.0
24644,4.0
39461,3.5
88576,2.0
38363,3.0
29587,3.0
47263,4.0
62985,3.0
17636,0.5
73944,4.0
68701,4.0
18355,4.0
3671,4.0
1982,3.5
78711,3.0
62962,3.0
67109,2.5
36089,4.5
63735,4.0
66392,3.0
17730,3.5
40669,5.0
69580,1.0
59000,3.0
32536,3.5
68219,5.0
59224,3.0
24713,3.0
40186,1.5
34760,3.0
40688,4.0
47197,2.0
73322,4.0
1076,3.0
85042,3.0
38824,4.0
45369,2.5
65449,5.0
57783,4.0
86084,4.0
55002,1.0
64332,3.5
81964,3.5
38400,4.0
71431,4.5
77872,4.0
38787,4.0
49436,3.0
10354,5.0
91881,2.5
18163,2.0
23111,5.0
74124,3.5
40415,3.5
7174,3.0
90482,3.0
56024,4.0
25259,3.0
42555,3.0
92367,3.0
2840,2.0
78958,0.5
96919,1.0
90228,5.0
47718,1.0
21538,3.5
23813,3.0
80226,3.5
91148,4.0
11981,2.0
52606,3.0
62037,4.0
10202,3.5
37133,4.5
64826,4.0
52322,3.5
11321,4.5
43959,1.0
61892,5.0
19579,4.0
39123,2.5
62798,4.0
24304,4.5
49928,4.0
19430,4.0
55643,2.0
59606,3.0
57218,3.0
68790,3.0
79942,4.0
58296,4.0
43714,3.0
79831,2.0
27020,3.5
21495,4.0
6522,4.0
51783,3.5
51445,2.5
95,3.0
80260,5.0
732,5.0
47461,3.0
75970,4.5
34136,3.5
76844,3.5
64482,3.0
43066,3.0
82084,4.0
44936,2.0
70871,5.0
2574,2.0
68541,3.0
9584,5.0
34250,4.0
50687,2.0
53309,3.0
82277,4.5
66766,2.0
99648,4.5
65561,4.0
57105,2.0
85701,2.0
76998,2.5
41983,4.5
34170,4.0
14536,4.0
81117,4.0
50718,5.0
97314,3.0
2534,3.0
37947,4.0
19643,4.0
71571,1.0
80531,4.0
486,4.0
18169,5.0
48783,3.0
58207,2.5
94523,2.5
31708,3.0
7543,3.0
67992,3.5
28524,4.0
94973,2.0
8630,4.0
86001,4.0
59386,4.0
29163,4.0
73505,2.0
12003,4.5
13297,4.0
71131,4.0
21554,3.5
24976,4.0
16384,4.0
26090,3.0
100542,4.0
48188,5.0
8865,4.5
39804,4.0
42126,3.5
4535,4.5
23784,3.0
38034,5.0
70742,4.0
65533,4.5
87689,3.0
95033,1.0
62913,2.0
98043,4.0
7046,2.5
68811,4.0
3066,5.0
69987,3.0
63235,3.0
6643,4.0
25079,4.0
90522,3.5
63121,4.0
44940,2.0
97176,3.0
26369,2.5
34048,4.5
27301,5.0
99593,4.5
69877,3.0
13568,3.5
64532,3.5
48009,1.0
4809,4.5
98418,3.0
42047,4.0
43769,3.5
47691,5.0
33838,4.0
27938,4.0
54382,4.0
30325,4.0
48827,5.0
57748,5.0
65760,2.5
81527,3.0
46618,3.0
99612,5.0
25841,4.5
76144,1.0
903,1.5
68151,4.0
26702,4.0
67373,3.0
7856,5.0
89137,3.0
1019,1.0
69597,3.5
31897,2.0
41530,4.0
89500,3.0
87546,3.0
70729,4.0
87944,0.5
11748,5.0
17194,3.0
71831,4.0
85592,5.0
2265,3.5
72146,2.5
83470,5.0
15700,5.0
51481,4.5
32898,3.5
81809,0.5
93864,2.5
9848,4.0
16460,3.0
58030,3.0
70266,3.0
26703,4.0
19549,3.5
82615,3.0
69481,0.5
45424,2.5
65990,4.0
85265,1.0
40560,3.0
2848,4.0
46787,2.0
17982,5.0
37171,3.5
93682,0.5
37504,3.0
97865,4.0
49437,3.5
96446,3.0
99887,5.0
22769,3.0
54863,4.0
32319,3.0
48395,2.0
81047,5.0
60322,5.0
13724,5.0
86545,3.0
22378,3.5
22273,1.0
21715,2.5
42235,1.0
42508,2.0
99915,3.0
66513,3.0
1056,3.0
12986,1.0
46060,3.0
10983,1.5
94066,2.0
77171,1.0
31959,2.5
33524,3.5
90323,4.0
65734,2.0
46884,1.0
1452,2.0
59701,3.0
64429,3.5
32705,2.5
71154,5.0
93123,1.0
46900,2.5
37055,3.5
58986,4.0
100189,3.5
71293,4.0
4840,4.5
13277,4.0
43761,3.5
38008,4.5
10978,4.0
28925,3.0
52449,4.5
18573,4.0
7619,4.0
50150,2.5
45042,3.5
13871,3.0
8481,4.0
45530,4.0
78579,4.0
85681,3.0
56019,2.0
95829,0.5
8197,3.0
95713,3.0
5016,4.0
88318,3.5
56943,5.0
75604,3.0
85183,4.0
94330,3.0
83159,4.5
98756,4.5
68941,2.0
72201,5.0
85128,3.5
99200,2.0
88288,4.0
8044,1.0
52446,4.0
24511,4.0
26615,4.0
30463,2.0
9743,3.0
79379,4.0
90141,4.5
11030,3.0
99626,5.0
60913,5.0
78881,3.5
85069,1.0
77684,5.0
94067,4.5
85077,3.0
3582,1.0
20799,5.0
22877,3.0
99592,4.0
87658,2.0
88595,4.0
15126,5.0
86493,3.0
14046,4.5
74966,3.5
66000,4.0
30663,3.0
13330,4.0
68340,4.0
89918,5.0
21024,3.5
72524,5.0
93506,1.5
34912,3.0
62619,2.0
86167,4.0
20243,3.0
83574,4.5
93059,4.5
54621,4.0
13921,4.5
57403,4.0
69875,1.0
39895,3.5
5255,4.5
78961,1.0
75469,3.0
12388,5.0
30309,3.0
39204,4.0
51354,3.5
56439,1.0
66715,3.0
52619,2.5
64873,4.0
27,3.0
19100,4.5
6514,4.0
32745,2.5
40053,3.0
84568,5.0
61057,5.0
29204,5.0
36520,3.0
74369,4.0
31234,2.0
88204,3.0
11635,5.0
21350,3.0
57775,4.0
32888,5.0
32833,2.0
70811,5.0
81570,3.0
31894,2.5
53895,4.0
48923,3.0
80415,4.5
55674,3.0
8195,2.0
16686,4.0
1724,4.0
61495,4.5
57703,3.0
77604,3.5
95015,3.5
75546,5.0
17923,1.5
34085,2.5
82770,4.5
71015,5.0
2405,3.0
39232,3.0
58234,3.5
47448,2.0
10643,2.5
80744,4.0
66575,2.0
71436,4.5
25065,2.0
312,2.0
62105,4.0
56781,0.5
43598,1.5
59209,3.0
65611,3.5
49682,4.0
85952,4.0
98345,3.0
98735,3.0
49822,4.5
11069,4.0
68288,4.5
21535,3.0
76431,3.5
70423,2.0
27192,5.0
8678,3.0
54618,1.0
42352,3.5
61597,3.5
80440,3.0
72902,5.0
40760,5.0
28123,1.0
45053,2.5
36954,3.5
27568,4.5
96369,3.0
80794,3.5
33123,4.5
9160,3.0
11215,1.5
74175,3.5
5444,2.0
35140,3.0
89424,3.0
81112,4.0
1469,3.5
11541,1.5
9533,4.0
98568,4.0
15058,5.0
63880,4.0
57828,3.0
59281,4.0
7933,3.0
81568,5.0
85312,2.0
70619,3.0
2889,5.0
72360,4.5
37084,4.0
45119,2.5
74891,4.0
43409,4.0
59531,2.5
75813,4.5
42682,3.0
7886,5.0
46364,5.0
18308,4.5
89248,5.0
80544,2.5
34256,3.5
51097,3.5
12499,5.0
38618,4.0
18229,1.0
56118,5.0
18729,4.0
27964,4.0
76661,3.0
77367,3.5
12962,3.0
24391,4.0
82576,3.0
60900,0.5
64417,2.5
77340,3.5
3121,3.5
23313,1.0
73252,4.0
10559,3.0
3681,4.0
2728,2.0
44856,2.0
32543,4.0
99439,3.5
33970,3.5
43207,5.0
100228,3.0
17584,3.0
67375,3.0
47634,4.0
20511,2.0
55484,2.0
72425,3.0
61050,4.5
30472,3.5
45027,0.5
46624,3.0
68283,4.0
64540,3.0
25303,4.0
11177,4.5
14894,4.0
49561,3.5
70006,4.0
24225,3.5
76611,3.5
83378,2.0
33368,2.5
69985,3.0
91886,4.0
91419,4.0
10235,3.5
67624,3.0
10872,4.0
41772,4.0
91412,4.0
58179,3.5
52076,4.0
31578,0.5
60146,4.0
83773,3.5
86992,2.0
719,5.0
85284,4.0
5932,2.0
34624,2.5
39636,3.5
85115,3.5
95217,4.0
64620,4.0
7158,4.0
22757,5.0
71148,4.0
72180,4.0
86314,4.0
9637,3.5
43305,4.0
13287,3.0
73843,3.5
13738,4.5
93876,3.0
67381,3.0
73717,4.0
74531,4.0
79388,4.0
2759,1.0
97942,1.5
8061,2.0
92985,4.0
63930,2.0
42286,5.0
40109,1.0
94955,3.0
53763,1.0
13181,3.0
81866,0.5
48939,3.0
44467,2.0
82300,3.5
67304,4.5
90002,5.0
87547,3.0
13188,4.0
82768,3.5
82737,4.0
84468,5.0
16666,4.0
27299,4.0
78758,4.0
18608,4.0
44838,3.0
8533,2.0
35400,4.0
95132,2.5
2200,4.0
96985,4.0
55438,3.0
11777,4.5
47675,4.0
53956,4.0
65412,4.0
93336,2.0
40619,5.0
25801,3.0
83814,2.5
80793,3.5
71910,4.0
77910,4.5
28288,3.0
82777,4.5
67099,4.5
89885,3.0
91300,3.0
99133,4.0
72761,2.0
80278,5.0
47367,1.5
90886,4.0
16916,5.0
21075,2.0
8246,2.0
84263,3.5
25822,5.0
92767,2.0
41011,3.0
61289,4.0
2252,4.0
30659,3.0
41830,3.0
7677,3.0
43642,4.5
27306,4.0
34938,5.0
34399,3.0
80881,3.0
36403,4.0
79318,3.0
94102,2.5
51420,4.0
7546,5.0
26940,4.0
91221,3.0
41526,4.0
30190,4.5
66535,3.5
47929,2.0
37309,3.5
13131,3.0
54204,4.5
7926,5.0
95194,3.0
22954,3.0
44340,4.0
19280,4.0
75371,2.0
16399,5.0
77847,4.0
99938,4.5
19596,3.0
650,3.0
74006,3.5
77495,2.5
54428,5.0
49142,3.5
27455,3.0
19593,4.0
82804,3.5
63220,4.0
82081,4.0
31926,3.5
73607,4.0
11683,4.5
20584,4.0
47649,4.5
45103,3.0
46913,3.5
62495,3.0
56730,1.5
62875,2.0
61737,5.0
30134,4.0
97964,4.5
55509,3.0
65946,4.0
92838,2.5
45495,3.0
1889,3.5
4093,4.0
87849,2.5
44593,4.0
52731,2.5
64666,3.0
87738,2.0
622,3.0
64453,2.0
17740,2.5
71696,4.0
90491,5.0
8933,3.0
38075,3.5
56474,4.0
65321,4.5
51567,3.5
66,4.0
3897,4.0
71433,5.0
24749,4.0
33778,1.5
65134,3.5
81609,3.5
32883,1.0
37500,4.0
51343,3.0
13755,4.0
21616,3.5
25960,2.5
14977,5.0
31768,1.0
38489,4.5
59720,2.0
53033,3.0
63766,2.0
13550,2.5
92127,3.5
37875,3.0
46499,3.0
16957,5.0
48724,4.0
21403,4.0
52310,3.5
39658,2.0
9386,4.0
30443,4.0
56210,4.0
81323,2.0
50231,2.0
70143,3.5
81616,2.0
66610,3.0
2587,2.0
44661,3.0
47252,4.0
27498,4.0
77780,1.5
35978,4.0
15634,5.0
42650,4.0
42292,3.0
98841,3.5
17600,2.5
4178,4.0
7296,2.5
68132,2.0
95814,1.0
53478,4.0
1293,5.0
90475,3.0
16864,4.5
70695,5.0
6483,4.0
37440,5.0
85458,5.0
39812,3.0
27513,5.0
8716,5.0
80127,0.5
76677,3.5
96536,4.0
30632,3.0
40036,3.5
84851,3.0
72362,4.0
49370,4.5
18550,4.0
6516,3.0
4757,3.5
81843,1.0
5746,3.0
71205,3.0
30789,4.0
66896,4.0
42834,3.0
12234,5.0
72885,2.0
42768,5.0
